"entrezID","genename"
"645369","TTMA"
"645372","FLJ00049"
"645402","USP17L4"
"645414","PRAMEF19"
"645425","PRAMEF20"
"645426","TMEM191C"
"645432","ARRDC5"
"645434","hCG_1786283"
"645435","LOC645435"
"645446","LOC645446"
"645464","LOC645464"
"645478","LOC645478"
"645489","LOC645489"
"645490","LOC645490"
"645529","LOC645529"
"645545","hCG_1642624"
"645581","LOC645581"
"645587","C10orf52"
"645590","LOC645590"
"645602","LOC645602"
"645605","LOC645605"
"645634","LOC645634"
"645651","FAM90A14"
"645652","LOC645652"
"645685","LOC645685"
"645691","LOC645691"
"645716","LOC645716"
"645722","LOC645722"
"645733","LOC645733"
"645757","LOC645757"
"645781","LOC645781"
"645811","CCDC154"
"645822","LOC645822"
"645832","SEBOX"
"645836","USP17L3"
"645840","TR2IT1"
"645843","TMEM14E"
"645864","MAGEB17"
"645870","LOC645870"
"645877","LOC645877"
"645879","FAM90A12"
"645904","LOC645904"
"645922","S100A7L2"
"645937","LOC645937"
"645947","LOC645947"
"645955","LOC645955"
"645960","LOC645960"
"645971","LOC645971"
"645974","PABPC1L2B"
"645984","LOC645984"
"646000","AMAC1L1"
"646014","LOC646014"
"646019","CBY3"
"646021","LOC646021"
"646034","LOC646034"
"646043","LOC646043"
"646048","LOC646048"
"646049","LOC646049"
"646056","LOC646056"
"646057","LOC646057"
"646066","LOC646066"
"646071","LOC646071"
"646079","LOC646079"
"646103","LOC646103"
"646160","LOC646160"
"646168","LOC646168"
"646174","C16orf90"
"646187","LOC646187"
"646227","hCG_18385"
"646241","LOC646241"
"646262","LOC646262"
"646268","hCG_1654703"
"646272","LOC646272"
"646300","LOC646300"
"646344","LOC646344"
"646357","LOC646357"
"646359","LOC646359"
"646360","hCG_25653"
"646377","LOC646377"
"646396","LOC646396"
"646409","DGAT2L7"
"646424","SPINK8"
"646450","C3orf71"
"646457","C19orf67"
"646480","FABP9"
"646486","FABP12"
"646498","LOC646498"
"646508","LOC646508"
"646509","LOC646509"
"646543","LOC646543"
"646567","LOC646567"
"646588","LOC646588"
"646592","ZNF652P"
"646603","LOC646603"
"646610","LOC646610"
"646625","PRHOXNB"
"646626","LOC646626"
"646627","LOC646627"
"646629","LOC646629"
"646643","SBK2"
"646644","LOC646644"
"646652","LOC646652"
"646658","TMEM90A"
"646667","LOC646667"
"646670","LOC646670"
"646698","LOC646698"
"646720","LOC646720"
"646730","LOC646730"
"646743","LOC646743"
"646747","LOC646747"
"646754","LOC646754"
"646767","LOC646767"
"646799","LOC646799"
"646802","LOC646802"
"646804","LOC646804"
"646805","LOC646805"
"646817","LOC646817"
"646821","LOC646821"
"646836","LOC646836"
"646851","LOC646851"
"646853","LOC646853"
"646862","LOC646862"
"646864","LOC646864"
"646865","hCG_1814936"
"646871","RP11-251J8.3"
"646879","LOC646879"
"646892","SH2D7"
"646903","LOC646903"
"646915","ZNF806"
"646916","LOC646916"
"646938","LOC646938"
"646951","C3orf76"
"646960","LOC646960"
"646962","HRCT1"
"646993","LOC646993"
"647013","LOC647013"
"647020","LOC647020"
"647024","C6orf132"
"647038","LOC647038"
"647042","LOC647042"
"647049","LOC647049"
"647055","LOC647055"
"647060","FAM75A1"
"647065","LOC647065"
"647087","PL-5283"
"647107","LOC647107"
"647109","LOC647109"
"647131","LOC647131"
"647138","LOC647138"
"647163","LOC647163"
"647166","LOC647166"
"647169","LOC647169"
"647174","SERPINE3"
"647176","LOC647176"
"647188","LOC647188"
"647212","LOC647212"
"647219","ASCL5"
"647262","LOC647262"
"647281","LOC647281"
"647283","hCG_1820717"
"647286","LOC647286"
"647309","LOC647309"
"647310","LOC647310"
"647313","LOC647313"
"647323","LOC647323"
"647341","LOC647341"
"647343","LOC647343"
"647380","LOC647380"
"647471","LOC647471"
"647476","FLJ20518"
"647506","LOC647506"
"647515","LOC647515"
"647546","LOC647546"
"647591","LOC647591"
"647597","LOC647597"
"647662","FLJ40039"
"647678","LOC647678"
"647716","LOC647716"
"647832","LOC647832"
"647979","LOC647979"
"647983","LOC647983"
"647988","LOC647988"
"647993","hCG_24378"
"648044","LOC648044"
"648152","LOC648152"
"648154","LOC648154"
"648170","LOC648170"
"648232","LOC648232"
"648245","LOC648245"
"648262","LOC648262"
"648359","FAM108A4"
"648405","LOC648405"
"648517","LOC648517"
"648541","LOC648541"
"648556","LOC648556"
"648576","LOC648576"
"648581","LOC648581"
"648605","LOC648605"
"648691","LOC648691"
"648708","LOC648708"
"648791","PPP1R3G"
"648795","LOC648795"
"648809","LOC648809"
"648822","LOC648822"
"648897","LOC648897"
"648913","LOC648913"
"648921","LOC648921"
"648998","LOC648998"
"649034","LOC649034"
"649095","LOC649095"
"649137","ZSCAN5C"
"649169","LOC649169"
"649172","LOC649172"
"649179","PRAMEL"
"649201","LOC649201"
"649203","LOC649203"
"649238","LOC649238"
"649264","LOC649264"
"649279","LOC649279"
"649294","LOC649294"
"649305","LOC649305"
"649330","LOC649330"
"649445","LOC649445"
"649458","LOC649458"
"649563","ZNF705G"
"649676","LOC649676"
"649752","LOC649752"
"649783","LOC649783"
"649839","LOC649839"
"649841","LOC649841"
"649853","HLA-A29.1"
"649935","LOC649935"
"649956","LOC649956"
"649970","LOC649970"
"650024","LOC650024"
"650137","LOC650137"
"650155","LOC650155"
"650157","LOC650157"
"650177","LOC650177"
"650262","LOC650262"
"650293","LOC650293"
"650392","LOC650392"
"650405","LOC650405"
"650428","LOC650428"
"650433","LOC650433"
"650533","LOC650533"
"650621","LOC650621"
"650638","LOC650638"
"650656","LOC650656"
"650662","PP8961"
"650686","LOC650686"
"650770","LOC650770"
"650794","LOC650794"
"650832","LOC650832"
"650883","LOC650883"
"651033","LOC651033"
"651158","LOC651158"
"651198","LOC651198"
"651302","ZNF389"
"651308","LOC651308"
"651324","LOC651324"
"651407","LOC651407"
"651503","LOC651503"
"651536","LOC651536"
"651581","LOC651581"
"651610","LOC651610"
"651629","LOC651629"
"651713","LOC651713"
"651721","LOC651721"
"651746","ANKRD33B"
"651751","LOC651751"
"651771","LOC651771"
"651787","LOC651787"
"651789","LOC651789"
"651820","LOC651820"
"651845","LOC651845"
"651868","LOC651868"
"651900","LOC651900"
"651907","LOC651907"
"651921","LOC651921"
"651959","LOC651959"
"651963","LOC651963"
"651986","LOC651986"
"652001","LOC652001"
"652022","LOC652022"
"652070","SCFV"
"652102","LOC652102"
"652113","LOC652113"
"652119","LOC652119"
"652128","LOC652128"
"652147","LOC652147"
"652153","LOC652153"
"652164","LOC652164"
"652191","LOC652191"
"652200","LOC652200"
"652215","LOC652215"
"652231","LOC652231"
"652251","LOC652251"
"652330","LOC652330"
"652346","LOC652346"
"652436","LOC652436"
"652460","LOC652460"
"652493","LOC652493"
"652494","LOC652494"
"652517","LOC652517"
"652522","LOC652522"
"652526","LOC652526"
"652554","LOC652554"
"652564","LOC652564"
"652565","LOC652565"
"652578","LOC652578"
"652586","LOC652586"
"652595","LOC652595"
"652597","LOC652597"
"652599","LOC652599"
"652614","LOC652614"
"652634","LOC652634"
"652636","LOC652636"
"652637","LOC652637"
"652663","LOC652663"
"652671","LOC652671"
"652679","LOC652679"
"652694","LOC652694"
"652697","LOC652697"
"652707","LOC652707"
"652708","LOC652708"
"652710","LOC652710"
"652725","LOC652725"
"652726","LOC652726"
"652733","LOC652733"
"652741","LOC652741"
"652745","LOC652745"
"652761","LOC652761"
"652764","HPX-2"
"652774","LOC652774"
"652775","LOC652775"
"652793","LOC652793"
"652795","LOC652795"
"652798","LOC652798"
"652799","LOC652799"
"652821","LOC652821"
"652826","LOC652826"
"652834","LOC652834"
"652859","LOC652859"
"652875","LOC652875"
"652879","LOC652879"
"652899","LOC652899"
"652900","LOC652900"
"652904","LOC652904"
"652919","RGPD7"
"652968","LOC652968"
"652991","FUSSEL18"
"653047","TBC1D3D"
"653048","XAGE1C"
"653051","DOC2BL"
"653052","LOC653052"
"653053","LOC653053"
"653067","XAGE1E"
"653071","LOC653071"
"653073","LOC653073"
"653082","ZDHHC11B"
"653097","LOC653097"
"653111","LOC653111"
"653121","ZBTB8"
"653125","LOC653125"
"653129","PTPN20A"
"653135","LOC653135"
"653140","C2orf84"
"653145","ANXA8"
"653149","NBPF6"
"653155","LOC653155"
"653184","LOC653184"
"653186","LOC653186"
"653188","LOC653188"
"653192","LOC653192"
"653203","LOC653203"
"653219","XAGE1A"
"653220","XAGE1B"
"653226","SRP9L1"
"653227","LOC653227"
"653238","GTF2H2B"
"653240","LOC653240"
"653247","PRB2"
"653252","TIMM23B"
"653256","LOC653256"
"653264","LOC653264"
"653268","AGAP7"
"653269","LOC653269"
"653275","CFC1B"
"653282","CT47A7"
"653299","LOC653299"
"653303","LOC653303"
"653308","ASAH2B"
"653316","FAM153C"
"653319","KIAA0895L"
"653333","FAM86B2"
"653348","LOC653348"
"653354","LOC653354"
"653355","LOC653355"
"653361","NCF1"
"653365","ASAH2C"
"653375","LOC653375"
"653380","LOC653380"
"653382","LOC653382"
"653383","LOC653383"
"653401","FAM108A3"
"653404","FOXD4L6"
"653419","LOC653419"
"653420","TCEB3CL2"
"653423","SPAG11A"
"653427","FOXD4L5"
"653428","LOC653428"
"653437","AQP12B"
"653450","FAM21D"
"653474","LOC653474"
"653483","C6orf124"
"653486","hCG_1741344"
"653489","RGPD3"
"653498","LOC653498"
"653499","LGALS7B"
"653505","PPIAL4B"
"653506","LOC653506"
"653509","SFTPA1"
"653510","LOC653510"
"653513","LOC653513"
"653519","GPR89A"
"653541","LOC653541"
"653543","LOC653543"
"653544","LOC653544"
"653545","LOC653545"
"653548","LOC653548"
"653550","LOC653550"
"653560","LOC653560"
"653567","FAM23A"
"653573","GCUD2"
"653581","LOC653581"
"653583","PHLDB3"
"653598","PPIAL4C"
"653604","HIST2H3D"
"653606","PRAMEF22"
"653619","PRAMEF15"
"653629","LOC653629"
"653631","LOC653631"
"653641","GOLGA6C"
"653643","GOLGA6D"
"653653","LOC653653"
"653656","MBD3L4"
"653657","MBD3L3"
"653659","TMEM183B"
"653689","GSTT2B"
"653695","LOC653695"
"653707","LOC653707"
"653712","LOC653712"
"653720","LOC653720"
"653733","LOC653733"
"653743","LOC653743"
"653781","LOC653781"
"653784","FAM128A"
"653794","LOC653794"
"653808","LOC653808"
"653820","FAM72B"
"653852","LOC653852"
"653857","ARP11"
"653877","LOC653877"
"653879","LOC653879"
"653881","LOC653881"
"653882","LOC653882"
"653884","LOC653884"
"653885","LOC653885"
"653888","LOC653888"
"653889","LOC653889"
"653904","LOC653904"
"653924","LOC653924"
"653972","LOC653972"
"654056","LOC654056"
"654085","LOC654085"
"654164","LOC654164"
"654188","LOC654188"
"654231","OCM"
"654254","hCG_1771830"
"654340","LOC654340"
"654341","TBC1D3G"
"654346","LGALS9C"
"654348","PRAMEF16"
"654364","NME1-NME2"
"654377","CHES1L1"
"654429","LRTM2"
"654463","FER1L6"
"654483","BOLA2B"
"654502","IQCJ"
"654790","PCP4L1"
"664701","ZNF826"
"692094","MSMP"
"692312","PPAN-P2RY11"
"723790","HIST2H2AA4"
"723805","LOC723805"
"723961","INS-IGF2"
"724066","ATXN8"
"724097","ZNF723"
"727722","LOC727722"
"727732","LOC727732"
"727735","TBC1D3H"
"727737","LOC727737"
"727738","AREGB"
"727739","LOC727739"
"727745","LOC727745"
"727748","LOC727748"
"727751","LOC727751"
"727756","LOC727756"
"727758","LOC727758"
"727761","LOC727761"
"727762","LOC727762"
"727764","MAFIP"
"727765","LOC727765"
"727773","LOC727773"
"727776","LOC727776"
"727778","LOC727778"
"727780","LOC727780"
"727781","LOC727781"
"727787","LOC727787"
"727788","LOC727788"
"727797","LOC727797"
"727798","LOC727798"
"727800","RNF208"
"727804","LOC727804"
"727805","LOC727805"
"727807","FAM22C"
"727811","LOC727811"
"727815","LOC727815"
"727817","LOC727817"
"727819","LOC727819"
"727827","LOC727827"
"727830","FAM75A3"
"727832","LOC727832"
"727834","LOC727834"
"727837","SSX2B"
"727838","LOC727838"
"727843","LOC727843"
"727844","LOC727844"
"727846","LOC727846"
"727847","LOC727847"
"727848","LOC727848"
"727851","RGPD8"
"727857","BHLHA9"
"727858","LOC727858"
"727862","LOC727862"
"727866","FAM156B"
"727869","LOC727869"
"727872","LOC727872"
"727877","LOC727877"
"727878","LOC727878"
"727881","LOC727881"
"727885","LOC727885"
"727887","LOC727887"
"727888","LOC727888"
"727890","LOC727890"
"727893","LOC727893"
"727894","LOC727894"
"727895","LOC727895"
"727897","MUC5B"
"727899","LOC727899"
"727900","LOC727900"
"727905","FAM75A5"
"727908","LOC727908"
"727909","LOC727909"
"727910","TLCD2"
"727911","LOC727911"
"727913","LOC727913"
"727918","LOC727918"
"727923","LOC727923"
"727925","hCG_2031213"
"727926","LOC727926"
"727927","LOC727927"
"727929","LOC727929"
"727933","LOC727933"
"727934","LOC727934"
"727935","FAM7A2"
"727936","GLT8D4"
"727939","LOC727939"
"727940","RHOXF2B"
"727942","LOC727942"
"727944","LOC727944"
"727947","LOC727947"
"727948","LOC727948"
"727950","LOC727950"
"727957","HEATR7A"
"727960","LOC727960"
"727961","hCG_1776047"
"727962","LOC727962"
"727963","LOC727963"
"727967","LOC727967"
"727969","LOC727969"
"727977","LOC727977"
"727978","LOC727978"
"727992","LOC727992"
"727995","LOC727995"
"727996","LOC727996"
"727999","LOC727999"
"728009","LOC728009"
"728011","LOC728011"
"728013","CBWD7"
"728014","LOC728014"
"728018","LOC728018"
"728022","LOC728022"
"728026","LOC728026"
"728034","LOC728034"
"728036","CT47A10"
"728040","hCG_1813624"
"728042","CT47A9"
"728045","PPBPL1"
"728046","LOC728046"
"728047","LOC728047"
"728049","CT47A8"
"728050","LOC728050"
"728052","LOC728052"
"728054","LOC728054"
"728055","LOC728055"
"728056","LOC728056"
"728062","CT47A6"
"728065","LOC728065"
"728069","LOC728069"
"728070","hCG_1644884"
"728071","C8orf30B"
"728072","CT47A5"
"728075","CT47A4"
"728080","LOC728080"
"728081","hCG_2025798"
"728082","CT47A3"
"728086","LOC728086"
"728089","LOC728089"
"728090","CT47A2"
"728096","CT47A1"
"728100","LOC728100"
"728103","LOC728103"
"728104","LOC728104"
"728111","hCG_1659830"
"728113","ANXA8L1"
"728116","RP1-27O5.1"
"728117","LOC728117"
"728118","FAM22A"
"728119","LOC728119"
"728125","LOC728125"
"728127","AGAP10"
"728129","LOC728129"
"728130","FAM22D"
"728132","LOC728132"
"728135","LOC728135"
"728137","TSPY3"
"728138","LOC728138"
"728148","LOC728148"
"728150","LOC728150"
"728152","LOC728152"
"728153","LOC728153"
"728154","LOC728154"
"728157","LOC728157"
"728160","LOC728160"
"728163","LOC728163"
"728166","LOC728166"
"728173","LOC728173"
"728174","LOC728174"
"728175","LOC728175"
"728181","LOC728181"
"728183","LOC728183"
"728187","LOC728187"
"728188","LOC728188"
"728191","LOC728191"
"728194","RSPH10B2"
"728198","LOC728198"
"728203","LOC728203"
"728209","LOC728209"
"728210","LOC728210"
"728215","FAM155A"
"728216","LOC728216"
"728220","LOC728220"
"728222","LOC728222"
"728224","LOC728224"
"728226","GGTLC3"
"728228","hCG_2045830"
"728229","TMEM191B"
"728231","UBTFL5"
"728239","MAGED4"
"728241","LOC728241"
"728242","CTD-2267G17.3"
"728245","LOC728245"
"728249","LOC728249"
"728250","LOC728250"
"728253","LOC728253"
"728255","KRTAP1-4"
"728262","FAM157A"
"728269","MAGEA9B"
"728275","LOC728275"
"728279","LOC728279"
"728283","FLJ33544"
"728285","LOC728285"
"728288","LOC728288"
"728290","LOC728290"
"728292","LOC728292"
"728294","D2HGDH"
"728295","LOC728295"
"728297","LOC728297"
"728299","KRTAP19-8"
"728307","LOC728307"
"728310","LOC728310"
"728316","LOC728316"
"728317","LOC728317"
"728318","LOC728318"
"728320","LOC728320"
"728326","LOC728326"
"728329","LOC728329"
"728334","LOC728334"
"728340","GTF2H2C"
"728341","LOC728341"
"728343","NXF2B"
"728346","LOC728346"
"728347","LOC728347"
"728351","LOC728351"
"728358","LOC728358"
"728360","LOC728360"
"728361","LOC728361"
"728369","LOC728369"
"728373","LOC728373"
"728375","LOC728375"
"728378","POTEF"
"728379","LOC728379"
"728383","LOC728383"
"728386","USP17L5"
"728393","LOC728393"
"728394","LOC728394"
"728395","LOC728395"
"728400","LOC728400"
"728401","LOC728401"
"728403","LOC728403"
"728404","AGAP8"
"728405","LOC728405"
"728410","LOC728410"
"728412","LOC728412"
"728416","LOC728416"
"728417","LOC728417"
"728419","LOC728419"
"728430","FAM90A20"
"728431","LOC728431"
"728434","C20orf187"
"728437","hCG_2020170"
"728438","LOC728438"
"728440","LOC728440"
"728441","GGT2"
"728442","LOC728442"
"728449","LOC728449"
"728450","LOC728450"
"728454","DEFB4P"
"728458","OPN1MW2"
"728459","LOC728459"
"728460","LOC728460"
"728461","CSAG2"
"728464","C6orf186"
"728469","LOC728469"
"728470","LOC728470"
"728473","LOC728473"
"728475","LOC728475"
"728476","LOC728476"
"728489","DNLZ"
"728492","SERF1B"
"728494","LOC728494"
"728498","LOC728498"
"728500","LOC728500"
"728503","LOC728503"
"728504","LOC728504"
"728510","LOC728510"
"728511","LOC728511"
"728513","PNMA6B"
"728516","LOC728516"
"728518","LOC728518"
"728527","LOC728527"
"728528","LOC728528"
"728530","LOC728530"
"728531","LOC728531"
"728534","LOC728534"
"728539","LOC728539"
"728544","LOC728544"
"728545","LOC728545"
"728555","LOC728555"
"728557","LOC728557"
"728558","LOC728558"
"728564","LOC728564"
"728568","C12orf73"
"728577","CNTNAP3B"
"728585","LOC728585"
"728588","LOC728588"
"728591","C13orf38"
"728597","LOC728597"
"728603","FRMPD2L2"
"728607","LOC728607"
"728610","LOC728610"
"728619","LOC728619"
"728621","RP4-692D3.1"
"728622","LOC728622"
"728624","LOC728624"
"728626","LOC728626"
"728635","DHRS4L1"
"728636","LOC728636"
"728637","LOC728637"
"728642","CDC2L2"
"728647","LOC728647"
"728649","LOC728649"
"728654","LOC728654"
"728656","DMRTC1B"
"728661","RP11-345P4.4"
"728667","LOC728667"
"728668","LOC728668"
"728671","LOC728671"
"728675","LOC728675"
"728676","LOC728676"
"728677","LOC728677"
"728683","LOC728683"
"728687","LOC728687"
"728689","EIF3CL"
"728690","hCG_1647286"
"728692","LOC728692"
"728694","LOC728694"
"728695","SPANXB1"
"728701","LOC728701"
"728709","LOC728709"
"728710","FAM177A2"
"728711","LOC728711"
"728712","SPANXA2"
"728715","LOC728715"
"728716","hCG_2036596"
"728724","hCG_1814486"
"728727","LOC728727"
"728730","LOC728730"
"728734","LOC728734"
"728741","LOC728741"
"728744","LOC728744"
"728746","FAM90A17"
"728747","ANKRD20A4"
"728752","LOC728752"
"728753","FAM90A19"
"728756","LOC728756"
"728760","LOC728760"
"728765","LOC728765"
"728767","LOC728767"
"728771","LOC728771"
"728772","FLJ77644"
"728775","LOC728775"
"728777","LOC728777"
"728779","LOC728779"
"728780","ANKDD1B"
"728784","LOC728784"
"728788","CCDC29"
"728789","LOC728789"
"728790","LOC728790"
"728792","LOC728792"
"728795","hCG_1644355"
"728796","LOC728796"
"728798","FRMPD2L1"
"728799","LOC728799"
"728800","LOC728800"
"728802","LOC728802"
"728804","LOC728804"
"728806","LOC728806"
"728809","LOC728809"
"728811","LOC728811"
"728816","LOC728816"
"728817","LOC728817"
"728819","hCG_1645220"
"728824","LOC728824"
"728830","LOC728830"
"728832","LOC728832"
"728833","FAM72D"
"728835","LOC728835"
"728836","LOC728836"
"728838","LOC728838"
"728841","NBPF8"
"728842","LOC728842"
"728844","LOC728844"
"728846","LOC728846"
"728847","LOC728847"
"728849","LOC728849"
"728857","LOC728857"
"728858","C12orf71"
"728860","LOC728860"
"728861","LOC728861"
"728866","LOC728866"
"728867","LOC728867"
"728869","LOC728869"
"728883","LOC728883"
"728888","LOC728888"
"728896","LOC728896"
"728897","LOC728897"
"728898","ZNF735"
"728902","LOC728902"
"728904","LOC728904"
"728905","LOC728905"
"728911","CT45A2"
"728912","NBPF11"
"728917","FAM108A2"
"728924","LOC728924"
"728925","LOC728925"
"728927","LOC728927"
"728929","TCEB3CL"
"728931","LOC728931"
"728932","GPR89C"
"728934","LOC728934"
"728936","NBPF16"
"728940","LOC728940"
"728942","LOC728942"
"728943","LOC728943"
"728944","LOC728944"
"728946","LOC728946"
"728951","LOC728951"
"728952","LOC728952"
"728955","FAM25D"
"728956","LOC728956"
"728957","ZNF705D"
"728961","LOC728961"
"728965","LOC728965"
"728966","LOC728966"
"728967","LOC728967"
"728969","LOC728969"
"728987","LOC728987"
"728991","LOC728991"
"728997","LOC728997"
"729006","LOC729006"
"729011","LOC729011"
"729012","LOC729012"
"729020","hCG_2024410"
"729025","SLC15A5"
"729026","LOC729026"
"729028","LOC729028"
"729034","LOC729034"
"729041","LOC729041"
"729054","LOC729054"
"729065","LOC729065"
"729069","LOC729069"
"729070","LOC729070"
"729073","FAM92A2"
"729076","LOC729076"
"729078","LOC729078"
"729085","LOC729085"
"729086","LOC729086"
"729090","LOC729090"
"729092","AGAP5"
"729111","LOC729111"
"729112","LOC729112"
"729113","LOC729113"
"729117","LOC729117"
"729120","LOC729120"
"729122","LOC729122"
"729124","LOC729124"
"729130","LOC729130"
"729147","LOC729147"
"729151","LOC729151"
"729154","LOC729154"
"729159","LOC729159"
"729162","LOC729162"
"729165","LOC729165"
"729170","LOC729170"
"729172","LOC729172"
"729175","LOC729175"
"729184","LOC729184"
"729189","LOC729189"
"729193","LOC729193"
"729195","RP11-49L2.2"
"729196","LOC729196"
"729197","LOC729197"
"729199","LOC729199"
"729201","SPACA5B"
"729204","LOC729204"
"729218","LOC729218"
"729224","hCG_2044152"
"729225","LOC729225"
"729229","LOC729229"
"729230","FLJ78302"
"729233","LOC729233"
"729238","SFTPA2"
"729239","LOC729239"
"729240","LOC729240"
"729242","LOC729242"
"729245","LOC729245"
"729246","LOC729246"
"729249","LOC729249"
"729250","LOC729250"
"729251","LOC729251"
"729254","hCG_2045843"
"729260","LOC729260"
"729261","LOC729261"
"729262","FAM22B"
"729264","LOC729264"
"729265","LOC729265"
"729266","LOC729266"
"729268","hCG_2013212"
"729270","LOC729270"
"729272","LOC729272"
"729273","LOC729273"
"729278","LOC729278"
"729280","LOC729280"
"729284","LOC729284"
"729285","LOC729285"
"729287","LOC729287"
"729288","ZNF286B"
"729289","LOC729289"
"729292","LOC729292"
"729296","LOC729296"
"729302","LOC729302"
"729305","LOC729305"
"729306","LOC729306"
"729309","LOC729309"
"729312","LOC729312"
"729317","LOC729317"
"729319","LOC729319"
"729330","OC90"
"729335","LOC729335"
"729336","LOC729336"
"729337","LOC729337"
"729339","LOC729339"
"729345","LOC729345"
"729346","LOC729346"
"729350","LOC729350"
"729352","LOC729352"
"729353","LOC729353"
"729355","LOC729355"
"729359","KIAA1881"
"729368","PRAMEF23"
"729370","LOC729370"
"729371","LOC729371"
"729372","LOC729372"
"729376","LOC729376"
"729378","LOC729378"
"729379","LOC729379"
"729383","LOC729383"
"729384","LOC729384"
"729385","LOC729385"
"729387","LOC729387"
"729390","LOC729390"
"729394","LOC729394"
"729396","GAGE12J"
"729397","LOC729397"
"729407","LOC729407"
"729408","GAGE2D"
"729417","LOC729417"
"729421","LOC729421"
"729422","GAGE12C"
"729424","LOC729424"
"729426","LOC729426"
"729427","LOC729427"
"729428","GAGE12B"
"729430","LOC729430"
"729431","GAGE12E"
"729432","LOC729432"
"729433","LOC729433"
"729436","LOC729436"
"729438","GATSL2"
"729439","LOC729439"
"729440","CCDC61"
"729441","LOC729441"
"729442","GAGE12H"
"729444","LOC729444"
"729445","LOC729445"
"729446","LOC729446"
"729447","GAGE2A"
"729454","LOC729454"
"729455","LOC729455"
"729456","LOC729456"
"729458","LOC729458"
"729459","LOC729459"
"729461","LOC729461"
"729462","LOC729462"
"729468","LOC729468"
"729475","RAD51AP2"
"729476","LOC729476"
"729479","LOC729479"
"729485","LOC729485"
"729492","LOC729492"
"729495","FAM108A5"
"729501","LOC729501"
"729505","LOC729505"
"729506","LOC729506"
"729508","LOC729508"
"729515","C6orf35"
"729519","LOC729519"
"729523","LOC729523"
"729526","LOC729526"
"729528","PRAMEF14"
"729529","LOC729529"
"729533","FAM72A"
"729534","LOC729534"
"729535","LOC729535"
"729537","LOC729537"
"729540","RGPD6"
"729545","LOC729545"
"729549","LOC729549"
"729551","LOC729551"
"729556","LOC729556"
"729560","LOC729560"
"729562","LOC729562"
"729566","LOC729566"
"729569","LOC729569"
"729570","LOC729570"
"729574","LOC729574"
"729578","LOC729578"
"729580","LOC729580"
"729581","C3orf73"
"729587","LOC729587"
"729589","LOC729589"
"729590","LOC729590"
"729595","LOC729595"
"729597","SPDYE6"
"729601","LOC729601"
"729602","LOC729602"
"729605","LOC729605"
"729607","LOC729607"
"729616","LOC729616"
"729619","LOC729619"
"729620","LOC729620"
"729623","LOC729623"
"729626","LOC729626"
"729627","LOC729627"
"729637","LOC729637"
"729639","LOC729639"
"729643","LOC729643"
"729644","LOC729644"
"729645","LOC729645"
"729648","ZNF812"
"729653","LOC729653"
"729663","LOC729663"
"729665","C14orf38"
"729669","LOC729669"
"729675","LOC729675"
"729687","LOC729687"
"729694","LOC729694"
"729695","LOC729695"
"729696","LOC729696"
"729698","LOC729698"
"729700","LOC729700"
"729703","LOC729703"
"729704","LOC729704"
"729706","LOC729706"
"729711","LOC729711"
"729715","LOC729715"
"729717","LOC729717"
"729719","LOC729719"
"729722","LOC729722"
"729724","LOC729724"
"729725","LOC729725"
"729729","LOC729729"
"729731","LOC729731"
"729734","LOC729734"
"729735","LOC729735"
"729737","LOC729737"
"729738","LOC729738"
"729740","LOC729740"
"729742","LOC729742"
"729743","LOC729743"
"729747","LOC729747"
"729749","LOC729749"
"729751","LOC729751"
"729756","LOC729756"
"729759","OR4F29"
"729766","LOC729766"
"729767","CEACAM18"
"729769","LOC729769"
"729774","LOC729774"
"729776","LOC729776"
"729786","LOC729786"
"729792","LOC729792"
"729793","LOC729793"
"729794","LOC729794"
"729800","LOC729800"
"729808","LOC729808"
"729830","FAM160A1"
"729832","LOC729832"
"729837","LOC729837"
"729847","LOC729847"
"729848","LOC729848"
"729850","LOC729850"
"729851","LOC729851"
"729854","LOC729854"
"729856","LOC729856"
"729857","RGPD2"
"729870","LOC729870"
"729873","TBC1D3F"
"729877","TBC1D3E"
"729878","LOC729878"
"729884","TMPRSS11E2"
"729897","LOC729897"
"729898","LOC729898"
"729901","LOC729901"
"729902","LOC729902"
"729907","LOC729907"
"729910","LOC729910"
"729911","LOC729911"
"729912","LOC729912"
"729913","LOC729913"
"729915","LOC729915"
"729920","hCG_1745121"
"729933","LOC729933"
"729940","LOC729940"
"729944","LOC729944"
"729948","LOC729948"
"729950","LOC729950"
"729956","hCG_2039146"
"729957","LOC729957"
"729964","LOC729964"
"729966","LOC729966"
"729967","MORN2"
"729970","LOC729970"
"729971","LOC729971"
"729973","LOC729973"
"729974","LOC729974"
"729977","LOC729977"
"729978","LOC729978"
"729979","LOC729979"
"729980","LOC729980"
"729983","LOC729983"
"729986","LOC729986"
"729989","LOC729989"
"729991","LOC729991"
"729993","LOC729993"
"729994","LOC729994"
"730005","LOC730005"
"730007","LOC730007"
"730011","LOC730011"
"730015","LOC730015"
"730017","LOC730017"
"730018","LOC730018"
"730024","LOC730024"
"730025","LOC730025"
"730031","LOC730031"
"730032","LOC730032"
"730034","LOC730034"
"730036","LOC730036"
"730038","LOC730038"
"730045","LOC730045"
"730049","LOC730049"
"730051","ZNF814"
"730053","LOC730053"
"730054","LOC730054"
"730057","LOC730057"
"730058","LOC730058"
"730060","LOC730060"
"730067","hCG_1646471"
"730074","LOC730074"
"730077","LOC730077"
"730078","LOC730078"
"730079","LOC730079"
"730085","LOC730085"
